Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5.0,68.66666667,0.0,0.0,11.0,126.5,0.01547619,0.032291667,0.0,0.0,May,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,97.33333333,0.0,0.041666667,0.0,0.0,Mar,1.0,2.0,1.0,2.0,Returning_Visitor,True,False
3.0,42.6,2.0,41.5,18.0,1049.516667,0.023809524,0.03968254,14.25648352,0.0,Mar,3.0,2.0,2.0,3.0,Returning_Visitor,True,True
1.0,18.0,2.0,13.0,20.0,1287.27381,0.015873016,0.038095238,0.0,0.0,Nov,3.0,2.0,4.0,2.0,Returning_Visitor,False,False
1.0,4.0,0.0,0.0,4.0,67.25,0.0,0.013333333,0.0,0.0,Dec,2.0,2.0,2.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1.0,7.0,3.0,Returning_Visitor,False,False
2.0,17.0,0.0,0.0,15.0,1349.0,0.0,0.005882353,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
3.0,101.6666667,0.0,0.0,22.0,2250.083333,0.0,0.019565217,32.70730435,0.0,May,2.0,4.0,4.0,1.0,Returning_Visitor,False,True
3.0,371.7,5.0,106.0,85.0,2128.730927,0.003914141,0.007300316,43.71856886,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,False,True
1.0,26.2,1.0,6.0,28.0,677.5333333,0.0,0.019472789,0.0,0.0,Jul,1.0,1.0,6.0,1.0,Returning_Visitor,True,True
0.0,0.0,1.0,16.0,25.0,902.0833333,0.0,0.007692308,0.0,0.0,Dec,3.0,3.0,3.0,2.0,New_Visitor,False,True
9.0,211.0,1.0,52.4,22.0,501.0714286,0.0,0.034666667,0.0,0.0,Aug,1.0,2.0,1.0,4.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,37.0,5208.65,0.0,0.01829932,0.0,0.0,Nov,2.0,2.0,1.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,559.25,0.036363636,0.042424242,0.0,0.0,Dec,2.0,2.0,1.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,86.0,5332.547778,0.013882353,0.0654082,0.0,0.0,Aug,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,2.0,163.0,62.0,813.0519481,0.003225806,0.011827957,9.311854839,0.0,May,2.0,2.0,5.0,2.0,Returning_Visitor,True,False
11.0,424.475,5.0,185.75,76.0,2642.458333,0.011481481,0.026290598,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,20.0,447.047619,0.01,0.028888889,0.0,0.0,Dec,1.0,2.0,3.0,2.0,New_Visitor,False,True
2.0,29.0,1.0,14.0,106.0,3825.102381,0.007592593,0.039827675,0.0,1.0,May,2.0,2.0,4.0,3.0,Returning_Visitor,True,False
5.0,90.875,1.0,15.0,58.0,2153.71859,0.007526882,0.012156298,3.97647235,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,130.75,0.04,0.076666667,0.0,0.0,Nov,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,17.0,982.757619,0.0125,0.035416667,0.0,0.0,Sep,2.0,5.0,2.0,1.0,Returning_Visitor,False,False
2.0,39.2,0.0,0.0,19.0,1553.8,0.045,0.0825,0.0,0.0,Oct,3.0,2.0,9.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,2464.9,0.003030303,0.051515152,0.0,0.8,May,2.0,2.0,6.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,165.5833333,0.007407407,0.06,0.0,0.0,Dec,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
2.0,40.41666667,0.0,0.0,33.0,1477.734676,0.0,0.018970588,9.694154066,0.0,Dec,2.0,2.0,4.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.1,0.0,0.0,Dec,2.0,2.0,2.0,2.0,Returning_Visitor,False,False
4.0,250.8571429,1.0,37.5,71.0,1145.571429,0.0,0.004054054,80.58733784,0.0,May,2.0,4.0,1.0,1.0,Returning_Visitor,False,False
1.0,34.5,0.0,0.0,40.0,1473.658333,0.0,0.031153846,0.0,0.0,Nov,1.0,1.0,8.0,10.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,70.0,1453.9,0.010144928,0.020772947,0.0,0.4,May,2.0,6.0,7.0,3.0,Returning_Visitor,False,False
0.0,0.0,2.0,5.5,141.0,4310.775,0.001408451,0.013891039,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
4.0,96.8,1.0,535.0,9.0,1888.2,0.0,0.027272727,0.0,0.0,Nov,2.0,2.0,9.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,6.0,12.0,0.033333333,0.133333333,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
1.0,15.2,0.0,0.0,6.0,199.6,0.0,0.014285714,0.0,0.0,Oct,1.0,8.0,2.0,6.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,72.5,0.0,0.04,0.0,0.0,May,2.0,6.0,6.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Feb,2.0,4.0,1.0,1.0,Returning_Visitor,False,False
3.0,107.4,0.0,0.0,14.0,382.0333333,0.0,0.021428571,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
5.0,156.2690476,4.0,90.0,35.0,776.0190476,0.0,0.005714286,0.0,0.0,Mar,3.0,2.0,4.0,2.0,Returning_Visitor,False,False
3.0,54.5,2.0,7.0,3.0,23.0,0.066666667,0.066666667,0.0,0.0,Dec,1.0,1.0,1.0,8.0,Returning_Visitor,False,False
,,,,,,,,,,,,,,,,,False
0.0,0.0,0.0,0.0,9.0,242.75,0.0,0.074074074,0.0,0.0,Nov,2.0,5.0,7.0,2.0,Returning_Visitor,False,False
2.0,22.0,1.0,49.0,22.0,602.1666667,0.0,0.008695652,0.0,0.0,Mar,2.0,2.0,1.0,2.0,New_Visitor,True,False
0.0,0.0,2.0,19.0,22.0,2267.833333,0.0,0.041666667,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
2.0,196.6,0.0,0.0,31.0,1514.3,0.036363636,0.066666667,0.0,0.0,Aug,1.0,8.0,7.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,21.0,304.5416667,0.00952381,0.023809524,0.0,0.0,Dec,2.0,2.0,3.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,32.0,999.0,0.0,0.01344086,9.053081561,0.0,Mar,1.0,1.0,1.0,1.0,Returning_Visitor,False,True
5.0,123.0,1.0,12.25,26.0,934.15,0.014814815,0.034567901,0.0,0.0,Dec,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
5.0,110.75,0.0,0.0,11.0,146.75,0.0,0.02,0.0,0.0,Nov,1.0,1.0,1.0,15.0,Returning_Visitor,False,False
5.0,248.8,4.0,116.0,26.0,595.3416667,0.026728111,0.023763441,10.17002765,0.2,May,3.0,2.0,1.0,4.0,Returning_Visitor,False,False
3.0,470.0,0.0,0.0,21.0,2046.5,0.016,0.032,21.5952,0.0,May,2.0,6.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,241.2,0.05,0.054166667,0.0,1.0,May,3.0,2.0,6.0,4.0,Returning_Visitor,True,False
1.0,7.0,0.0,0.0,14.0,183.3333333,0.0,0.006666667,0.0,0.0,Mar,2.0,2.0,3.0,10.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,219.55,0.0,0.014583333,0.0,0.0,Nov,4.0,1.0,1.0,20.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,7.0,13.0,Returning_Visitor,False,False
1.0,17.0,0.0,0.0,10.0,109.0,0.036363636,0.045454545,0.0,0.0,May,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,55.0,872.5916667,0.0,0.001212121,0.0,0.0,Aug,2.0,4.0,1.0,4.0,New_Visitor,True,False
2.0,40.9,0.0,0.0,9.0,437.4,0.018181818,0.027272727,0.0,0.0,Jul,3.0,2.0,1.0,5.0,Returning_Visitor,True,False
9.0,1294.9,1.0,32.66666667,37.0,1012.233333,0.0,0.006910299,33.31220592,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,183.0,0.0,0.066666667,0.0,0.0,Mar,1.0,1.0,1.0,1.0,Returning_Visitor,True,False
2.0,30.0,0.0,0.0,176.0,4126.353297,0.001363636,0.011363949,22.02197159,0.6,May,2.0,2.0,7.0,2.0,Returning_Visitor,False,True
1.0,33.5,0.0,0.0,18.0,1169.0,0.0,0.011764706,54.38258659,0.0,Dec,2.0,4.0,7.0,2.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,54.5,0.1,0.12,0.0,0.0,May,3.0,2.0,1.0,6.0,Returning_Visitor,False,False
3.0,133.4666667,2.0,199.4,150.0,4935.536124,0.005664488,0.016427015,0.0,0.0,Oct,2.0,2.0,3.0,13.0,Returning_Visitor,True,False
0.0,0.0,1.0,0.0,10.0,210.25,0.0,0.018181818,0.0,0.0,Nov,1.0,1.0,1.0,2.0,New_Visitor,False,False
3.0,103.6,0.0,0.0,1.0,7.0,0.0,0.04,0.0,0.0,Nov,3.0,2.0,1.0,5.0,New_Visitor,False,True
14.0,1261.916667,12.0,985.4190476,30.0,1956.022222,0.0030839,0.022907353,0.0,0.6,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
5.0,115.375,0.0,0.0,20.0,473.5,0.026111111,0.028996212,14.88419318,0.0,Dec,3.0,2.0,1.0,1.0,Returning_Visitor,False,True
2.0,33.5,0.0,0.0,8.0,556.0,0.0,0.015151515,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,True,False
0.0,0.0,0.0,0.0,71.0,1057.2,0.122222222,0.129580026,0.0,0.0,June,3.0,2.0,2.0,13.0,Returning_Visitor,True,False
3.0,203.0,0.0,0.0,28.0,2394.0,0.033333333,0.057619048,0.0,0.0,May,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,950.0,0.0,0.011111111,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,Jul,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,376.3333333,0.0,0.028571429,53.988,0.0,May,2.0,2.0,2.0,4.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,4.0,186.25,0.05,0.066666667,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,173.25,0.0,0.024,0.0,0.0,May,2.0,6.0,2.0,2.0,Returning_Visitor,False,False
6.0,52.0,1.0,24.0,56.0,3763.166667,0.003389831,0.01480226,10.37042373,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.1,0.0,0.0,Mar,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,42.0,0.0,0.066666667,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
15.0,290.2934078,2.0,302.0,49.0,2011.513765,0.020689655,0.024273772,10.74211393,0.0,Nov,1.0,1.0,2.0,2.0,Returning_Visitor,False,False
1.0,67.5,0.0,0.0,28.0,873.64,0.0,0.006785714,0.0,0.0,Sep,3.0,2.0,1.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,1390.166667,0.012121212,0.014545455,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,685.0,0.0,0.022222222,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
7.0,211.5,0.0,0.0,54.0,9128.283883,0.011461988,0.039251601,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,49.0,579.5833333,0.0,0.00625,0.0,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
,,,,,,,,,,,,,,,,,False
0.0,0.0,0.0,0.0,40.0,962.3333333,0.0,0.01625,0.0,0.0,Mar,2.0,2.0,9.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,70.5,0.0,0.05,0.0,0.0,Dec,3.0,2.0,7.0,2.0,Other,False,False
2.0,18.0,0.0,0.0,12.0,180.75,0.0,0.014285714,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,False,False
1.0,21.2,0.0,0.0,24.0,1123.246667,0.0,0.017391304,30.04921703,0.0,Sep,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,42.0,2084.479524,0.004761905,0.014920635,0.0,0.0,Oct,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,93.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,9.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,326.5,0.1,0.125,0.0,0.0,Mar,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
4.0,124.7,5.0,88.9,11.0,577.6,0.010526316,0.010526316,0.0,0.0,June,3.0,2.0,3.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,2.0,4.0,1.0,3.0,Returning_Visitor,False,False
,,,,,,,,,,,,,,,,,False
6.0,358.0833333,1.0,18.0,93.0,3422.525,0.020408163,0.039301175,0.0,0.0,Nov,2.0,4.0,2.0,1.0,Returning_Visitor,False,False
12.0,214.05,0.0,0.0,33.0,536.3227273,0.007317073,0.015853659,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
1.0,37.0,0.0,0.0,30.0,1584.3,0.0,0.01547619,3.356892857,0.0,May,3.0,2.0,9.0,4.0,Returning_Visitor,True,False
5.0,172.8492647,0.0,0.0,33.0,2002.814281,0.0,0.029566569,18.13388282,0.0,Nov,2.0,2.0,1.0,11.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,129.5,0.015384615,0.053846154,0.0,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
2.0,61.5,0.0,0.0,6.0,99.0,0.0,0.008333333,0.0,0.0,Oct,1.0,1.0,6.0,3.0,Returning_Visitor,False,False
2.0,31.2,0.0,0.0,13.0,385.3,0.00625,0.027083333,0.0,0.0,Sep,1.0,1.0,1.0,5.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,279.0,0.0,0.04,0.0,0.0,Mar,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,9.0,389.0,0.0,0.011111111,0.0,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,True,False
5.0,523.9166667,2.0,21.0,25.0,439.5238095,0.0,0.023333333,0.0,0.0,Mar,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
8.0,108.8333333,0.0,0.0,21.0,780.5833333,0.008695652,0.017391304,25.03946022,0.0,Nov,2.0,5.0,1.0,3.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,57.0,1718.5,0.039766082,0.054736842,0.0,0.8,May,1.0,1.0,2.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,2612.0,0.0,0.033333333,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,False,False
3.0,92.75,2.0,7.0,23.0,1347.9625,0.008333333,0.020833333,32.4141704,0.0,Nov,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
11.0,79.75,0.0,0.0,31.0,419.25,0.006818182,0.026893939,0.0,0.8,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,27.0,393.7888889,0.0,0.032193939,0.0,0.0,Nov,3.0,2.0,1.0,11.0,New_Visitor,True,False
10.0,261.5,1.0,55.5,122.0,3411.955853,0.01056,0.029876364,0.0,0.0,Nov,2.0,2.0,1.0,13.0,Returning_Visitor,False,True
4.0,292.1904762,1.0,194.5,56.0,1948.713745,0.001724138,0.021055381,14.69293103,0.0,May,1.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,79.0,3129.393438,0.018258179,0.044962458,0.0,0.0,May,3.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,1.0,322.4,27.0,1747.7,0.007692308,0.025641026,0.0,0.0,Oct,2.0,4.0,5.0,1.0,Returning_Visitor,False,False
2.0,202.8333333,0.0,0.0,11.0,613.8958333,0.0,0.030769231,3.728742569,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
3.0,40.0,0.0,0.0,24.0,3830.0,0.0,0.025333333,0.0,0.0,Nov,1.0,1.0,7.0,8.0,New_Visitor,False,True
8.0,149.5,0.0,0.0,55.0,2598.991667,0.003278689,0.008196721,48.72995628,0.0,May,2.0,4.0,8.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,44.5,0.0,0.05,0.0,0.0,Dec,2.0,2.0,8.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,2.0,2.0,6.0,13.0,Returning_Visitor,True,False
1.0,9.0,0.0,0.0,46.0,4084.393939,0.0,0.001794872,0.0,0.0,Feb,2.0,2.0,8.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,57.75,0.0,0.033333333,0.0,0.0,Nov,1.0,1.0,6.0,2.0,Returning_Visitor,False,False
1.0,156.2,0.0,0.0,3.0,50.4,0.0,0.0,92.97624144,0.0,Oct,2.0,2.0,7.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,12.0,349.5,0.0,0.008333333,0.0,0.0,Dec,1.0,1.0,6.0,1.0,Returning_Visitor,False,False
4.0,59.5,2.0,662.0,31.0,1586.154762,0.016666667,0.037334126,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.1,0.0,0.0,May,2.0,6.0,7.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,685.75,0.0,0.036507937,0.0,0.0,Dec,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,58.5,0.0,0.05,0.0,0.0,Nov,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
8.0,103.0,0.0,0.0,19.0,2081.5,0.0,0.01,24.54706296,0.0,Nov,2.0,2.0,3.0,2.0,New_Visitor,True,True
3.0,43.0,4.0,81.0,132.0,5091.890896,0.006521739,0.029863649,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,True,True
1.0,30.7,0.0,0.0,33.0,1148.333333,0.0,0.020833333,0.0,0.0,Aug,2.0,5.0,6.0,1.0,Returning_Visitor,False,False
2.0,268.0,2.0,84.0,46.0,1679.666667,0.012,0.026,0.0,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,244.6666667,0.005,0.065,0.0,0.0,Dec,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
4.0,46.4,0.0,0.0,3.0,25.2,0.0,0.0,0.0,0.0,Oct,3.0,2.0,1.0,20.0,Returning_Visitor,False,False
4.0,116.0,1.0,8.0,59.0,1828.774603,0.003874092,0.023361582,26.93792373,0.0,May,2.0,2.0,7.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,846.6,0.022222222,0.022222222,24.61778468,0.0,Nov,1.0,1.0,7.0,5.0,New_Visitor,False,True
6.0,51.5,0.0,0.0,29.0,944.9166667,0.0,0.014285714,49.01914286,0.0,May,2.0,2.0,4.0,2.0,Returning_Visitor,True,True
6.0,123.5416667,0.0,0.0,12.0,189.0,0.0,0.014285714,0.0,0.0,Dec,3.0,12.0,3.0,1.0,New_Visitor,False,False
8.0,375.12,0.0,0.0,13.0,288.7133333,0.0,0.003588517,0.0,0.0,Sep,3.0,2.0,4.0,3.0,New_Visitor,False,False
2.0,15.0,0.0,0.0,35.0,1776.083333,0.0,0.011428571,0.0,0.0,Dec,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,4.0,1.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,580.2,0.0,0.012121212,17.12545455,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
9.0,255.4166667,2.0,94.16666667,22.0,612.8194444,0.015018315,0.025760906,22.31126324,0.0,Nov,3.0,2.0,4.0,2.0,Returning_Visitor,True,True
5.0,100.0,0.0,0.0,7.0,137.25,0.02,0.05,0.0,0.0,Dec,1.0,2.0,3.0,3.0,New_Visitor,False,False
12.0,246.252381,2.0,56.5,102.0,4264.419078,0.007783883,0.019834499,0.0,0.0,Nov,3.0,2.0,1.0,10.0,Returning_Visitor,True,False
4.0,70.4,2.0,47.4,8.0,97.9,0.05,0.058333333,0.0,0.0,June,1.0,2.0,4.0,2.0,Returning_Visitor,False,False
2.0,41.0,0.0,0.0,7.0,139.0,0.022222222,0.055555556,0.0,0.0,Mar,2.0,5.0,6.0,2.0,Returning_Visitor,True,False
3.0,37.0,0.0,0.0,21.0,1231.5,0.0,0.016,0.0,0.0,Nov,2.0,4.0,9.0,8.0,New_Visitor,True,True
6.0,647.3333333,6.0,191.5833333,175.0,10886.87692,0.005110897,0.018243793,16.64099403,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
5.0,59.52777778,3.0,124.25,156.0,5189.960659,0.001234568,0.008928986,20.50963783,0.0,Nov,2.0,2.0,7.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,39.95,0.0,0.05,0.0,0.0,Jul,3.0,2.0,1.0,4.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,268.4,0.0,0.04,0.0,0.0,Jul,2.0,4.0,9.0,6.0,Returning_Visitor,False,False
9.0,189.1098485,3.0,39.0,73.0,3059.013889,0.012345679,0.024897119,16.74209908,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,16.0,157.9,0.05,0.0625,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
2.0,77.0,0.0,0.0,32.0,1223.416667,0.0,0.010784314,215.0094118,0.0,May,3.0,2.0,4.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,272.5,0.0,0.011851852,0.0,0.2,Feb,1.0,1.0,6.0,3.0,Returning_Visitor,False,False
2.0,27.0,2.0,6.0,6.0,129.2,0.02962963,0.077777778,0.0,0.0,May,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,317.0666667,0.035714286,0.05,0.0,0.0,Aug,1.0,1.0,9.0,3.0,Returning_Visitor,False,False
5.0,89.75,0.0,0.0,16.0,467.9166667,0.011111111,0.016666667,0.0,0.0,Mar,3.0,2.0,4.0,2.0,Returning_Visitor,True,False
6.0,93.5,0.0,0.0,23.0,251.3333333,0.0,0.013768116,0.0,0.0,May,2.0,2.0,3.0,3.0,New_Visitor,False,False
4.0,17.5,3.0,171.0,6.0,101.0,0.02,0.03,0.0,0.0,Nov,1.0,2.0,1.0,8.0,New_Visitor,True,False
6.0,158.6704505,1.0,430.2,146.0,5602.006712,0.002671513,0.00935218,6.711290592,0.0,Nov,2.0,10.0,7.0,2.0,Returning_Visitor,False,True
0.0,0.0,2.0,8.0,27.0,723.7666667,0.011494253,0.016387521,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,101.0,0.0,0.075,0.0,0.0,May,3.0,2.0,3.0,3.0,Returning_Visitor,False,False
2.0,0.0,0.0,0.0,17.0,1394.666667,0.0,0.029761905,0.0,0.0,Mar,2.0,4.0,2.0,6.0,Returning_Visitor,False,False
2.0,79.6,0.0,0.0,24.0,433.36,0.008333333,0.009722222,0.0,0.0,Aug,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
3.0,73.0,0.0,0.0,9.0,2151.0,0.0,0.018181818,10.91300022,0.0,Mar,2.0,5.0,1.0,1.0,Returning_Visitor,False,True
8.0,403.0,0.0,0.0,52.0,1616.54816,0.0,0.003685897,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,42.0,879.0333333,0.004761905,0.024603175,0.0,0.0,May,2.0,2.0,2.0,4.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,2.0,29.2,0.0,0.05,0.0,0.0,Jul,1.0,1.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,2425.0,0.0,0.007142857,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,36.4,0.066666667,0.1,0.0,0.0,June,3.0,2.0,1.0,13.0,Returning_Visitor,False,False
1.0,51.5,0.0,0.0,21.0,730.15,0.0,0.012121212,0.0,0.0,Nov,2.0,2.0,4.0,2.0,New_Visitor,False,False
3.0,1373.5,0.0,0.0,43.0,2798.07381,0.0,0.010971006,2.915511628,0.0,Mar,2.0,6.0,2.0,3.0,Returning_Visitor,False,False
1.0,249.8,2.0,722.9,8.0,2219.583333,0.0,0.0,0.0,0.0,Nov,2.0,4.0,4.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,16.0,838.1666667,0.0125,0.034375,0.0,0.0,May,1.0,1.0,2.0,4.0,Returning_Visitor,False,False
1.0,0.0,3.0,80.0,125.0,3835.564121,0.022076923,0.039945665,1.002042069,0.0,Jul,1.0,1.0,1.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,15.0,431.2,0.0,0.007142857,0.0,0.0,Sep,2.0,5.0,9.0,5.0,New_Visitor,False,False
3.0,26.0,0.0,0.0,20.0,384.8,0.0,0.027272727,0.0,0.0,Jul,2.0,4.0,1.0,4.0,Returning_Visitor,False,True
2.0,26.0,0.0,0.0,19.0,3277.0,0.015789474,0.037894737,0.0,0.0,Mar,2.0,2.0,4.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,252.8,0.0,0.1,0.0,0.0,Oct,2.0,5.0,9.0,13.0,Returning_Visitor,True,False
0.0,0.0,2.0,105.0,194.0,6460.192638,0.003760684,0.017284446,1.79107248,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
